model,model_key,dataset,item_id,pressure_type,condition,alpha_star,binding_constraint_primary,binding_constraints_json,top1_binding,p_top_clean_binding,entropy_binding,max_prob_binding,kl_binding
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,wrong_pressure,cctp_prob_linear_min_alpha,0.98,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,wrong_pressure,cctp_geometric_prob_min_alpha,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,wrong_pressure,cctp_kl_projection_tau_005,0.61,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,wrong_pressure,cctp_kl_projection_tau_010,0.58,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_logit_linear_min_alpha,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_tube_main,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_tube_strict,0.65,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_tube_loose,0.62,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_geometric_prob_min_alpha,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_kl_projection_tau_005,0.62,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6477,correct_pressure,cctp_kl_projection_tau_010,0.59,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_tube_strict,0.05,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_kl_projection_tau_005,0.05,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_logit_linear_min_alpha,0.88,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_tube_main,0.88,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_tube_strict,0.91,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_tube_loose,0.86,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_geometric_prob_min_alpha,0.88,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_kl_projection_tau_005,0.85,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6459,correct_pressure,cctp_kl_projection_tau_010,0.81,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_logit_linear_min_alpha,0.94,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_tube_main,0.94,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_tube_strict,0.96,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_tube_loose,0.92,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_prob_linear_min_alpha,0.95,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_geometric_prob_min_alpha,0.94,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_kl_projection_tau_005,0.91,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,wrong_pressure,cctp_kl_projection_tau_010,0.88,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_logit_linear_min_alpha,0.92,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_tube_main,0.92,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_tube_strict,0.95,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_tube_loose,0.9,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_geometric_prob_min_alpha,0.92,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_kl_projection_tau_005,0.85,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8308,correct_pressure,cctp_kl_projection_tau_010,0.8,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_logit_linear_min_alpha,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_tube_main,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_tube_strict,0.65,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_tube_loose,0.62,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_geometric_prob_min_alpha,0.63,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_kl_projection_tau_005,0.62,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_888,correct_pressure,cctp_kl_projection_tau_010,0.59,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_logit_linear_min_alpha,0.57,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_tube_main,0.57,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_tube_strict,0.72,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_tube_loose,0.47,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_geometric_prob_min_alpha,0.57,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_kl_projection_tau_005,0.47,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,wrong_pressure,cctp_kl_projection_tau_010,0.44,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_logit_linear_min_alpha,0.55,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_tube_main,0.55,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_tube_strict,0.6,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_tube_loose,0.52,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_geometric_prob_min_alpha,0.55,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_kl_projection_tau_005,0.53,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_6998,correct_pressure,cctp_kl_projection_tau_010,0.5,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_logit_linear_min_alpha,0.32,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_tube_main,0.32,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_tube_strict,0.6,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_prob_linear_min_alpha,0.01,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_geometric_prob_min_alpha,0.32,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_kl_projection_tau_005,0.6,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,wrong_pressure,cctp_kl_projection_tau_010,0.32,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_logit_linear_min_alpha,0.89,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_tube_main,0.89,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_tube_strict,0.92,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_tube_loose,0.86,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_geometric_prob_min_alpha,0.89,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_kl_projection_tau_005,0.82,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8434,correct_pressure,cctp_kl_projection_tau_010,0.77,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_logit_linear_min_alpha,0.75,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_tube_main,0.75,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_tube_strict,0.82,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_tube_loose,0.65,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_geometric_prob_min_alpha,0.75,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_kl_projection_tau_005,0.82,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,wrong_pressure,cctp_kl_projection_tau_010,0.75,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_logit_linear_min_alpha,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_tube_main,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_tube_strict,0.88,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_tube_loose,0.77,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_geometric_prob_min_alpha,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_kl_projection_tau_005,0.88,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_11442,correct_pressure,cctp_kl_projection_tau_010,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_logit_linear_min_alpha,0.97,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_tube_main,0.97,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_tube_strict,0.98,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_tube_loose,0.94,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_prob_linear_min_alpha,0.94,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_geometric_prob_min_alpha,0.97,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_kl_projection_tau_005,0.93,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,wrong_pressure,cctp_kl_projection_tau_010,0.9,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_logit_linear_min_alpha,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_tube_main,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_tube_strict,0.89,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_tube_loose,0.73,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_prob_linear_min_alpha,0.31,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_geometric_prob_min_alpha,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_kl_projection_tau_005,0.89,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_9756,correct_pressure,cctp_kl_projection_tau_010,0.83,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_logit_linear_min_alpha,0.95,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_tube_main,0.95,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_tube_strict,0.97,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_tube_loose,0.94,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_prob_linear_min_alpha,0.95,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_geometric_prob_min_alpha,0.95,p_top_clean,"[""p_top_clean"", ""entropy""]",False,True,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_kl_projection_tau_005,0.91,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,wrong_pressure,cctp_kl_projection_tau_010,0.88,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_logit_linear_min_alpha,0.88,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_tube_main,0.88,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_tube_strict,0.92,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_tube_loose,0.84,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_geometric_prob_min_alpha,0.88,entropy,"[""entropy""]",False,False,True,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_kl_projection_tau_005,0.77,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_8385,correct_pressure,cctp_kl_projection_tau_010,0.7,KL,"[""KL""]",False,False,False,False,True
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Mistral-7B,mistral_7b,mmlu_pro,mmlu_pro_2111,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
